,query,No,token,pos
53298,경주여행,1386,에,JKB
53299,경주여행,1386,하루,NNG
53300,경주여행,1386,정도,NNG
53301,경주여행,1386,만,JX
53302,경주여행,1386,보,VV
53303,경주여행,1386,려고,EC
53304,경주여행,1386,하,VV
53305,경주여행,1386,는데,EC
53306,경주여행,1386,일단,MAG
53307,경주여행,1386,석굴암,NNG
53308,경주여행,1386,불국사,NNP
53309,경주여행,1386,는,JX
53310,경주여행,1386,질문,NNG
53311,경주여행,1386,하,XSV
53312,경주여행,1386,신,EP+ETM
53313,경주여행,1386,일정,NNG
53314,경주여행,1386,관련,NNG
53315,경주여행,1386,답변,NNG
53316,경주여행,1386,드리,VV
53317,경주여행,1386,도록,EC
53318,경주여행,1386,하,VX
53319,경주여행,1386,겠,EP
53320,경주여행,1386,습니다,EF
53321,경주여행,1386,비록,MAG
53322,경주여행,1386,1,SN
53323,경주여행,1386,박,NNBC
53324,경주여행,1386,2,SN
53325,경주여행,1386,일,NNBC
53326,경주여행,1386,이,VCP
53327,경주여행,1386,지만,EC
53328,경주여행,1386,사실상,MAG
53329,경주여행,1386,당일치기,NNG
53330,경주여행,1386,인,VCP+ETM
53331,경주여행,1386,을,JKO
53332,경주여행,1386,준비,NNG
53333,경주여행,1387,1,SN
53334,경주여행,1387,박,NNBC
53335,경주여행,1387,2,SN
53336,경주여행,1387,일,NNBC
53337,경주여행,1387,초보,NNG
53338,경주여행,1387,운전,NNG
53339,경주여행,1387,코스,NNG
53340,경주여행,1387,1,SN
53341,경주여행,1387,박,NNBC
53342,경주여행,1387,2,SN
53343,경주여행,1387,일,NNBC
53344,경주여행,1387,로,JKB
53345,경주여행,1387,코스,NNG
53346,경주여행,1387,좀,MAG
53347,경주여행,1387,짜,VV+EC
53348,경주여행,1387,주,VX
53349,경주여행,1387,세요,EP+EF
53350,경주여행,1387,아무래도,MAG
53351,경주여행,1387,가,VV
53352,경주여행,1387,는,ETM
53353,경주여행,1387,데,NNB
53354,경주여행,1387,는,JX
53355,경주여행,1387,어려움,NNG
53356,경주여행,1387,이,JKS
53357,경주여행,1387,없,VA
53358,경주여행,1387,을,ETM
53359,경주여행,1387,것,NNB
53360,경주여행,1387,4,SN
53361,경주여행,1387,월,NNBC
53362,경주여행,1387,1,SN
53363,경주여행,1387,2,SN
53364,경주여행,1387,일,NNBC
53365,경주여행,1387,에,JKB
53366,경주여행,1387,하,XSV
53367,경주여행,1387,기,ETN
53368,경주여행,1387,에,JKB
53369,경주여행,1387,좋,VA
53370,경주여행,1387,은,ETM
53371,경주여행,1387,날,NNG
53372,경주여행,1387,일,VCP+ETM
53373,경주여행,1387,것,NNB
53374,경주여행,1387,같,VA
53375,경주여행,1387,아요,EF
53376,경주여행,1387,벚꽃,NNG
53377,경주여행,1387,들,XSN
53378,경주여행,1387,이,JKS
53379,경주여행,1387,서서히,MAG
53380,경주여행,1387,개화,NNG
53381,경주여행,1387,를,JKO
53382,경주여행,1387,참고,NNG
53383,경주여행,1387,로,JKB
53384,경주여행,1387,쭈니,NNP
53385,경주여행,1387,아빠,NNG
53386,경주여행,1387,블로그,NNG
53387,경주여행,1387,를,JKO
53388,경주여행,1387,방문,NNG
53389,경주여행,1387,하,XSV
53390,경주여행,1387,시,EP
53391,경주여행,1387,면,EC
53392,경주여행,1387,카테고리,NNG
53393,경주여행,1387,가,JKS
53394,경주여행,1387,있,VA
53395,경주여행,1387,습니다,EF
53396,경주여행,1388,아들,NNG
53397,경주여행,1388,과,JC
53398,경주여행,1388,(,SSO
53399,경주여행,1388,초,XPN
53400,경주여행,1388,4,SN
53401,경주여행,1388,년,NNBC
53402,경주여행,1388,),SSC
53403,경주여행,1388,일정,NNG
53404,경주여행,1388,!,SY
53405,경주여행,1388,아들,NNG
53406,경주여행,1388,과,JC
53407,경주여행,1388,을,JKO
53408,경주여행,1388,가려,VV+EC
53409,경주여행,1388,합니다,VX+EF
53410,경주여행,1388,선배,NNG
53411,경주여행,1388,님,XSN
53412,경주여행,1388,들,XSN
53413,경주여행,1388,의,JKG
53414,경주여행,1388,조언,NNG
53415,경주여행,1388,을,JKO
53416,경주여행,1388,코스,NNG
53417,경주여행,1388,추천,NNG
53418,경주여행,1388,드립니다,VV+EF
53419,경주여행,1388,안녕,IC
53420,경주여행,1388,하,VV
53421,경주여행,1388,세요,EP+EF
53422,경주여행,1388,전문,NNG
53423,경주여행,1388,블로거,NNP
53424,경주여행,1388,초등,NNG
53425,경주여행,1388,학교,NNG
53426,경주여행,1388,4,SN
53427,경주여행,1388,학년,NNG
53428,경주여행,1388,아들,NNG
53429,경주여행,1388,과,JKB
53430,경주여행,1388,함께,MAG
53431,경주여행,1388,가,VV
53432,경주여행,1388,는,ETM
53433,경주여행,1388,이,VCP
53434,경주여행,1388,라면,EC
53435,경주여행,1388,역사,NNG
53436,경주여행,1388,와,JC
53437,경주여행,1388,하루,NNG
53438,경주여행,1388,코스,NNG
53439,경주여행,1388,남산,NNP
53440,경주여행,1388,정복,NNG
53441,경주여행,1388,하,XSV
53442,경주여행,1388,기,ETN
53443,경주여행,1388,코스,NNG
53444,경주여행,1388,중,NNB
53445,경주여행,1388,에서,JKB
53446,경주여행,1389,을,JKO
53447,경주여행,1389,가,VV
53448,경주여행,1389,려고,EC
53449,경주여행,1389,함,VX+ETN
53450,경주여행,1389,니다,VCP+EF
53451,경주여행,1389,",",SC
53452,경주여행,1389,",!",SY
53453,경주여행,1389,저희,NP
53454,경주여행,1389,가족,NNG
53455,경주여행,1389,이,JKS
53456,경주여행,1389,2,SN
53457,경주여행,1389,박,NNBC
53458,경주여행,1389,3,SN
53459,경주여행,1389,일,NNBC
53460,경주여행,1389,로,JKB
53461,경주여행,1389,을,JKO
53462,경주여행,1389,가,VV
53463,경주여행,1389,려고,EC
53464,경주여행,1389,합니다,VX+EF
53465,경주여행,1389,가족,NNG
53466,경주여행,1389,은,JX
53467,경주여행,1389,4,SN
53468,경주여행,1389,인,NNG
53469,경주여행,1389,가족,NNG
53470,경주여행,1389,3,SN
53471,경주여행,1389,학년,NNG
53472,경주여행,1389,5,SN
53473,경주여행,1389,학년,NNG
53474,경주여행,1389,이,VCP
53475,경주여행,1389,구요,EF
53476,경주여행,1389,에,JKB
53477,경주여행,1389,있,VV
53478,경주여행,1389,는,ETM
53479,경주여행,1389,문화재,NNG
53480,경주여행,1389,를,JKO
53481,경주여행,1389,보,VV
53482,경주여행,1389,고,EC
53483,경주여행,1389,작년,NNG
53484,경주여행,1389,여름,NNG
53485,경주여행,1389,방학,NNG
53486,경주여행,1389,때,NNG
53487,경주여행,1389,저,NP
53488,경주여행,1389,도,JX
53489,경주여행,1389,한,MM
53490,경주여행,1389,번,NNBC
53491,경주여행,1389,했었,VV+EP
53492,경주여행,1389,죠,EF
53493,경주여행,1389,저,NP
53494,경주여행,1389,는,JX
53495,경주여행,1389,2,SN
53496,경주여행,1389,박,NNBC
53497,경주여행,1389,3,SN
53498,경주여행,1389,일,NNBC
53499,경주여행,1389,로,JKB
53500,경주여행,1389,갔다온,VV+ETM
53501,경주여행,1389,게,NNB+JKC
53502,경주여행,1389,아니,VCN
53503,경주여행,1389,라,EC
53504,경주여행,1389,당일,NNG
53505,경주여행,1389,로,JKB
53506,경주여행,1389,갔다왔,VV+EP
53507,경주여행,1389,습니다,EF
53508,경주여행,1389,성심껏,MAG
53509,경주여행,1389,답변,NNG
53510,경주여행,1390,포항,NNP
53511,경주여행,1390,에서,JKB
53512,경주여행,1390,가,VV
53513,경주여행,1390,는,ETM
53514,경주여행,1390,기차,NNG
53515,경주여행,1390,와,JC
53516,경주여행,1390,요금,NNG
53517,경주여행,1390,그리고,MAJ
53518,경주여행,1390,시,NNB
53519,경주여행,1390,.,SF
53520,경주여행,1390,..,SY
53521,경주여행,1390,포항,NNP
53522,경주여행,1390,에서,JKB
53523,경주여행,1390,가,VV
53524,경주여행,1390,는,ETM
53525,경주여행,1390,기차,NNG
53526,경주여행,1390,와,JC
53527,경주여행,1390,요금,NNG
53528,경주여행,1390,그리고,MAJ
53529,경주여행,1390,시,NNG
53530,경주여행,1390,중,NNB
53531,경주여행,1390,3,SN
53532,경주여행,1390,과,NNG
53533,경주여행,1390,시,XSN
53534,경주여행,1390,가,VV+EC
53535,경주여행,1390,보,VX
53536,경주여행,1390,아야,EC
53537,경주여행,1390,할,VX+ETM
53538,경주여행,1390,코스,NNG
53539,경주여행,1390,그리고,MAJ
53540,경주여행,1390,맛집,NNG
53541,경주여행,1390,그리고,MAJ
53542,경주여행,1390,시,XSN
53543,경주여행,1390,가,VV+EC
53544,경주여행,1390,보,VX
53545,경주여행,1390,아야,EC
53546,경주여행,1390,할,VX+ETM
53547,경주여행,1390,곳,NNG
53548,경주여행,1390,답변,NNG
53549,경주여행,1390,드릴게요,VV+EC
53550,경주여행,1390,포항,NNP
53551,경주여행,1390,에서,JKB
53552,경주여행,1390,가시,NNG
53553,경주여행,1390,는,JX
53554,경주여행,1390,열차,NNG
53555,경주여행,1390,시간,NNG
53556,경주여행,1390,가격,NNG
53557,경주여행,1390,시,XSN
53558,경주여행,1390,가,VV+EC
53559,경주여행,1390,보,VX
53560,경주여행,1390,아야,EC
53561,경주여행,1390,할,VX+ETM
53562,경주여행,1391,갈만,NNG
53563,경주여행,1391,한,XSA+ETM
53564,경주여행,1391,곳,NNB
53565,경주여행,1391,알려,VV+EC
53566,경주여행,1391,주,VX
53567,경주여행,1391,세요,EP+EF
53568,경주여행,1391,!,SF
53569,경주여행,1391,!,SY
53570,경주여행,1391,을,JKO
53571,경주여행,1391,가,VV
53572,경주여행,1391,려고,EC
53573,경주여행,1391,합니다,VX+EC
53574,경주여행,1391,2,SN
53575,경주여행,1391,박,NNBC
53576,경주여행,1391,3,SN
53577,경주여행,1391,일,NNBC
53578,경주여행,1391,를,JKO
53579,경주여행,1391,관광,NNG
53580,경주여행,1391,하,XSV
53581,경주여행,1391,며,EC
53582,경주여행,1391,옛,MM
53583,경주여행,1391,문화,NNG
53584,경주여행,1391,와,JC
53585,경주여행,1391,정서,NNG
53586,경주여행,1391,를,JKO
53587,경주여행,1391,배워,VV+EC
53588,경주여행,1391,보,VX
53589,경주여행,1391,고,EC
53590,경주여행,1391,체험,NNG
53591,경주여행,1391,하,XSV
53592,경주여행,1391,고자,EC
53593,경주여행,1391,계획,NNG
53594,경주여행,1391,을,JKO
53595,경주여행,1391,세우,VV
53596,경주여행,1391,고,EC
53597,경주여행,1391,있,VX
53598,경주여행,1391,는데요,EC
53599,경주여행,1391,1,SN
53600,경주여행,1391,일,NNBC
53601,경주여행,1391,차,NNG
53602,경주여행,1391,2,SN
53603,경주여행,1391,일,NNBC
53604,경주여행,1391,차,NNG
53605,경주여행,1391,3,SN
53606,경주여행,1391,일,NNBC
53607,경주여행,1391,차,NNG
53608,경주여행,1391,어떤,MM
53609,경주여행,1391,식,NNB
53610,경주여행,1391,으로,JKB
53611,경주여행,1391,계획,NNG
53612,경주여행,1391,을,JKO
53613,경주여행,1391,세워야할지,VV+EC+VX+EC
53614,경주여행,1391,궁금,XR
53615,경주여행,1391,합니다,XSA+EF
53616,경주여행,1391,가족,NNG
53617,경주여행,1391,들,XSN
53618,경주여행,1391,과,JKB
53619,경주여행,1391,함께,MAG
53620,경주여행,1391,하,VV
53621,경주여행,1391,는,ETM
53622,경주여행,1392,질문,NNG
53623,경주여행,1392,이,JKS
53624,경주여행,1392,요안,NNG
53625,경주여행,1392,녕,NNG
53626,경주여행,1392,하,XSV
53627,경주여행,1392,세요,EP+EF
53628,경주여행,1392,을,JKO
53629,경주여행,1392,준비,NNG
53630,경주여행,1392,중,NNB
53631,경주여행,1392,인데요,VCP+EF
53632,경주여행,1392,출발지,NNG
53633,경주여행,1392,는,JX
53634,경주여행,1392,서울,NNP
53635,경주여행,1392,이,VCP
53636,경주여행,1392,구요,EF
53637,경주여행,1392,3,SN
53638,경주여행,1392,월,NNBC
53639,경주여행,1392,22,SN
53640,경주여행,1392,일,NNBC
53641,경주여행,1392,오전,NNG
53642,경주여행,1392,6,SN
53643,경주여행,1392,시,NNBC
53644,경주여행,1392,경,XSN
53645,경주여행,1392,에,JKB
53646,경주여행,1392,서울,NNP
53647,경주여행,1392,에서,JKB
53648,경주여행,1392,출발,NNG
53649,경주여행,1392,하,XSV
53650,경주여행,1392,려고,EC
53651,경주여행,1392,하,VV
53652,경주여행,1392,고요,EC
53653,경주여행,1392,부탁드려요,VV+EF
53654,경주여행,1392,일정,NNG
53655,경주여행,1392,과,JC
53656,경주여행,1392,형편,NNG
53657,경주여행,1392,에,JKB
53658,경주여행,1392,맞,VV
53659,경주여행,1392,게,EC
53660,경주여행,1392,아래,NNG
53661,경주여행,1392,코스,NNG
53662,경주여행,1392,에서,JKB
53663,경주여행,1392,조절,NNG
53664,경주여행,1392,하,XSV
53665,경주여행,1392,면,EC
53666,경주여행,1392,됩니다,VV+EF
53667,경주여행,1392,시내버스,NNG
53668,경주여행,1392,투어,NNG
53669,경주여행,1392,도보,NNG
53670,경주여행,1392,자전거,NNG
53671,경주여행,1393,역사,NNG
53672,경주여행,1393,에,JKB
53673,경주여행,1393,무지,MAG
53674,경주여행,1393,한,MM
53675,경주여행,1393,코스,NNG
53676,경주여행,1393,부탁,NNG
53677,경주여행,1393,드려요,VV+EC
53678,경주여행,1393,이번,NNG
53679,경주여행,1393,에,JKB
53680,경주여행,1393,여동생,NNG
53681,경주여행,1393,이랑,JC
53682,경주여행,1393,1,SN
53683,경주여행,1393,박,NNBC
53684,경주여행,1393,2,SN
53685,경주여행,1393,일,NNBC
53686,경주여행,1393,하,VV
53687,경주여행,1393,려고,EC
53688,경주여행,1393,하,VX
53689,경주여행,1393,는데요,EF
53690,경주여행,1393,부끄럽,VA
53691,경주여행,1393,지만,EC
53692,경주여행,1393,고등학생,NNG
53693,경주여행,1393,때,NNG
53694,경주여행,1393,역사,NNG
53695,경주여행,1393,넘,MAG
53696,경주여행,1393,싫,VA
53697,경주여행,1393,어,EC
53698,경주여행,1393,해서,VV+EC
53699,경주여행,1393,역사,NNG
53700,경주여행,1393,잘,MAG
53701,경주여행,1393,몰라요,VV+EC
53702,경주여행,1393,안내소,NNG
53703,경주여행,1393,책자,NNG
53704,경주여행,1393,나,JC
53705,경주여행,1393,사이트,NNG
53706,경주여행,1393,활용,NNG
53707,경주여행,1393,하,XSV
53708,경주여행,1393,시,EP
53709,경주여행,1393,면,EC
53710,경주여행,1393,됩니다,VV+EF
53711,경주여행,1393,책자,NNG
53712,경주여행,1393,가,JKS
53713,경주여행,1393,진짜,MAG
53714,경주여행,1393,잘,MAG
53715,경주여행,1393,나와,VV+EC
53716,경주여행,1393,있,VX
53717,경주여행,1393,어서,EC
53718,경주여행,1393,그리고,MAJ
53719,경주여행,1393,나,JC
53720,경주여행,1393,어디,NP
53721,경주여행,1393,가시,VV
53722,경주여행,1393,면,EC
53723,경주여행,1394,코스,NNG
53724,경주여행,1394,추천경,NNG
53725,경주여행,1394,주,NNG
53726,경주여행,1394,가,VV
53727,경주여행,1394,려고,EC
53728,경주여행,1394,합니다,VX+EC
53729,경주여행,1394,4,SN
53730,경주여행,1394,우러,VV+EC
53731,경주여행,1394,30,SN
53732,경주여행,1394,일,NNBC
53733,경주여행,1394,새벽,NNG
53734,경주여행,1394,에,JKB
53735,경주여행,1394,출발,MAG
53736,경주여행,1394,해서,VV+EC
53737,경주여행,1394,대명,NNG
53738,경주여행,1394,콘도,NNG
53739,경주여행,1394,에,JKB
53740,경주여행,1394,묵,VV
53741,경주여행,1394,을,ETM
53742,경주여행,1394,예정,NNG
53743,경주여행,1394,인데,VCP+EC
53744,경주여행,1394,1,SN
53745,경주여행,1394,박,NNBC
53746,경주여행,1394,2,SN
53747,경주여행,1394,일,NNBC
53748,경주여행,1394,동안,NNG
53749,경주여행,1394,있,VV
53750,경주여행,1394,을,ETM
53751,경주여행,1394,예정,NNG
53752,경주여행,1394,이,VCP
53753,경주여행,1394,고,EC
53754,경주여행,1394,기림사,NNG
53755,경주여행,1394,분황사,NNG
53756,경주여행,1394,부처,NNG
53757,경주여행,1394,골,NNG
53758,경주여행,1394,무열왕릉,NNG
53759,경주여행,1394,석굴암,NNG
53760,경주여행,1394,황룡,NNG
53761,경주여행,1394,사지,NNG
53762,경주여행,1394,오릉,NNG
53763,경주여행,1394,국립,NNG
53764,경주여행,1394,박물관,NNG
53765,경주여행,1394,참고,NNG
53766,경주여행,1394,하,XSV
53767,경주여행,1394,시,EP
53768,경주여행,1394,어,EC
53769,경주여행,1394,유쾌,XR
53770,경주여행,1394,한,XSA+ETM
53771,경주여행,1394,하,XSV
53772,경주여행,1394,시,EP
53773,경주여행,1394,기,ETN
53774,경주여행,1394,를,JKO
53775,경주여행,1395,코스,NNG
53776,경주여행,1395,(,SSO
53777,경주여행,1395,2,SN
53778,경주여행,1395,박,NNBC
53779,경주여행,1395,3,SN
53780,경주여행,1395,일,NNBC
53781,경주여행,1395,),SSC
53782,경주여행,1395,5,SN
53783,경주여행,1395,월,NNBC
53784,경주여행,1395,23,SN
53785,경주여행,1395,일,NNBC
53786,경주여행,1395,5,SN
53787,경주여행,1395,월,NNBC
53788,경주여행,1395,25,SN
53789,경주여행,1395,일,NNBC
53790,경주여행,1395,코스,NNG
53791,경주여행,1395,추천,NNG
53792,경주여행,1395,해,XSV+EC
53793,경주여행,1395,주,VX
53794,경주여행,1395,세요,EP+EF
53795,경주여행,1395,1,SN
53796,경주여행,1395,대상,NNG
53797,경주여행,1395,어머니,NNG
53798,경주여행,1395,자녀,NNG
53799,경주여행,1395,9,SN
53800,경주여행,1395,세,NNBC
53801,경주여행,1395,본인,NNG
53802,경주여행,1395,코스,NNG
53803,경주여행,1395,2,SN
53804,경주여행,1395,박,NNBC
53805,경주여행,1395,3,SN
53806,경주여행,1395,일,NNBC
53807,경주여행,1395,답변,NNG
53808,경주여행,1395,드립니다,VV+EF
53809,경주여행,1395,안녕,IC
53810,경주여행,1395,하,VV
53811,경주여행,1395,세요,EP+EF
53812,경주여행,1395,전문,NNG
53813,경주여행,1395,블로거,NNP
53814,경주여행,1395,어머님,NNG
53815,경주여행,1395,을,JKO
53816,경주여행,1395,모시,VV
53817,경주여행,1395,고,EC
53818,경주여행,1395,떠나,VV
53819,경주여행,1395,는,ETM
53820,경주여행,1395,이,JKS
53821,경주여행,1395,즐거운,VA+ETM
53822,경주여행,1395,추억,NNG
53823,경주여행,1395,으로,JKB
53824,경주여행,1395,남,VV
53825,경주여행,1395,을,ETM
53826,경주여행,1395,수,NNB
53827,경주여행,1395,있,VV
53828,경주여행,1395,도록,EC
53829,경주여행,1395,제,NP
53830,경주여행,1395,가,JKS
53831,경주여행,1395,경험,NNG
53832,경주여행,1395,한,XSV+ETM
53833,경주여행,1396,날씨,NNG
53834,경주여행,1396,.,SF
53835,경주여행,1396,.,SY
53836,경주여행,1396,10,SN
53837,경주여행,1396,월,NNBC
53838,경주여행,1396,8,SN
53839,경주여행,1396,일,NNBC
53840,경주여행,1396,날,NNG
53841,경주여행,1396,가,VV
53842,경주여행,1396,려는데,EC
53843,경주여행,1396,날씨,NNG
53844,경주여행,1396,가,JKS
53845,경주여행,1396,어떤,MM
53846,경주여행,1396,가요,NNG
53847,경주여행,1396,10,SN
53848,경주여행,1396,월,NNBC
53849,경주여행,1396,8,SN
53850,경주여행,1396,일,NNBC
53851,경주여행,1396,날씨,NNG
